id,cost,talktime,validity,short description,long description
11397,3300,2793.61,N.A,Recharge of Rs. 3300 by Idea,Talktime of Rs. 2793.61 for Rs. 3300 recharge by Idea
11398,3400,2878.36,N.A,Recharge of Rs. 3400 by Idea,Talktime of Rs. 2878.36 for Rs. 3400 recharge by Idea
11399,3500,2963.1,N.A,Recharge of Rs. 3500 by Idea,Talktime of Rs. 2963.1 for Rs. 3500 recharge by Idea
11400,3600,3047.85,N.A,Recharge of Rs. 3600 by Idea,Talktime of Rs. 3047.85 for Rs. 3600 recharge by Idea
11401,3700,3132.59,N.A,Recharge of Rs. 3700 by Idea,Talktime of Rs. 3132.59 for Rs. 3700 recharge by Idea
11402,3800,3217.34,N.A,Recharge of Rs. 3800 by Idea,Talktime of Rs. 3217.34 for Rs. 3800 recharge by Idea
11403,3900,3302.08,N.A,Recharge of Rs. 3900 by Idea,Talktime of Rs. 3302.08 for Rs. 3900 recharge by Idea
11404,4000,3386.83,N.A,Recharge of Rs. 4000 by Idea,Talktime of Rs. 3386.83 for Rs. 4000 recharge by Idea
11405,4100,3471.58,N.A,Recharge of Rs. 4100 by Idea,Talktime of Rs. 3471.58 for Rs. 4100 recharge by Idea
11406,4200,3556.32,N.A,Recharge of Rs. 4200 by Idea,Talktime of Rs. 3556.32 for Rs. 4200 recharge by Idea
11407,4300,3641.07,N.A,Recharge of Rs. 4300 by Idea,Talktime of Rs. 3641.07 for Rs. 4300 recharge by Idea
11408,4400,3725.81,N.A,Recharge of Rs. 4400 by Idea,Talktime of Rs. 3725.81 for Rs. 4400 recharge by Idea
11409,4500,3810.56,N.A,Recharge of Rs. 4500 by Idea,Talktime of Rs. 3810.56 for Rs. 4500 recharge by Idea
11410,4600,3895.31,N.A,Recharge of Rs. 4600 by Idea,Talktime of Rs. 3895.31 for Rs. 4600 recharge by Idea
11411,4700,3980.05,N.A,Recharge of Rs. 4700 by Idea,Talktime of Rs. 3980.05 for Rs. 4700 recharge by Idea
11412,4800,4064.8,N.A,Recharge of Rs. 4800 by Idea,Talktime of Rs. 4064.8 for Rs. 4800 recharge by Idea
11413,4900,4149.54,N.A,Recharge of Rs. 4900 by Idea,Talktime of Rs. 4149.54 for Rs. 4900 recharge by Idea
11414,5000,4234.29,N.A,Recharge of Rs. 5000 by Idea,Talktime of Rs. 4234.29 for Rs. 5000 recharge by Idea
11415,6000,5081.75,N.A,Recharge of Rs. 6000 by Idea,Talktime of Rs. 5081.75 for Rs. 6000 recharge by Idea
11416,7000,5929.2,N.A,Recharge of Rs. 7000 by Idea,Talktime of Rs. 5929.2 for Rs. 7000 recharge by Idea
11417,8000,6776.66,N.A,Recharge of Rs. 8000 by Idea,Talktime of Rs. 6776.66 for Rs. 8000 recharge by Idea
11418,9000,7624.12,N.A,Recharge of Rs. 9000 by Idea,Talktime of Rs. 7624.12 for Rs. 9000 recharge by Idea
11419,10000,8471.58,N.A,Recharge of Rs. 10000 by Idea,Talktime of Rs. 8471.58 for Rs. 10000 recharge by Idea
