id,cost,talktime,validity,comments
11922,480,403.78,N.A,Talktime of Rs. 403.78 for Rs. 480 recharge by Idea
11923,490,412.25,N.A,Talktime of Rs. 412.25 for Rs. 490 recharge by Idea
11924,510,429.2,N.A,Talktime of Rs. 429.2 for Rs. 510 recharge by Idea
11925,520,437.68,N.A,Talktime of Rs. 437.68 for Rs. 520 recharge by Idea
11926,530,446.15,N.A,Talktime of Rs. 446.15 for Rs. 530 recharge by Idea
11927,540,454.63,N.A,Talktime of Rs. 454.63 for Rs. 540 recharge by Idea
11928,550,463.1,N.A,Talktime of Rs. 463.1 for Rs. 550 recharge by Idea
11929,560,471.58,N.A,Talktime of Rs. 471.58 for Rs. 560 recharge by Idea
11930,570,480.05,N.A,Talktime of Rs. 480.05 for Rs. 570 recharge by Idea
11931,580,488.53,N.A,Talktime of Rs. 488.53 for Rs. 580 recharge by Idea
11932,590,497,N.A,Talktime of Rs. 497 for Rs. 590 recharge by Idea
11933,600,505.47,N.A,Talktime of Rs. 505.47 for Rs. 600 recharge by Idea
11934,610,513.95,N.A,Talktime of Rs. 513.95 for Rs. 610 recharge by Idea
11935,620,522.42,N.A,Talktime of Rs. 522.42 for Rs. 620 recharge by Idea
11936,630,530.9,N.A,Talktime of Rs. 530.9 for Rs. 630 recharge by Idea
11937,640,539.37,N.A,Talktime of Rs. 539.37 for Rs. 640 recharge by Idea
11938,650,547.85,N.A,Talktime of Rs. 547.85 for Rs. 650 recharge by Idea
11939,660,556.32,N.A,Talktime of Rs. 556.32 for Rs. 660 recharge by Idea
11940,670,564.8,N.A,Talktime of Rs. 564.8 for Rs. 670 recharge by Idea
11941,680,573.27,N.A,Talktime of Rs. 573.27 for Rs. 680 recharge by Idea
11942,690,581.75,N.A,Talktime of Rs. 581.75 for Rs. 690 recharge by Idea
11943,700,590.22,N.A,Talktime of Rs. 590.22 for Rs. 700 recharge by Idea
11944,710,598.69,N.A,Talktime of Rs. 598.69 for Rs. 710 recharge by Idea
11945,720,607.17,N.A,Talktime of Rs. 607.17 for Rs. 720 recharge by Idea
11946,730,615.64,N.A,Talktime of Rs. 615.64 for Rs. 730 recharge by Idea
11947,740,624.12,N.A,Talktime of Rs. 624.12 for Rs. 740 recharge by Idea
11948,760,641.07,N.A,Talktime of Rs. 641.07 for Rs. 760 recharge by Idea
11949,770,649.54,N.A,Talktime of Rs. 649.54 for Rs. 770 recharge by Idea
11950,780,658.02,N.A,Talktime of Rs. 658.02 for Rs. 780 recharge by Idea
11951,790,666.49,N.A,Talktime of Rs. 666.49 for Rs. 790 recharge by Idea
11952,800,674.97,N.A,Talktime of Rs. 674.97 for Rs. 800 recharge by Idea
11953,810,683.44,N.A,Talktime of Rs. 683.44 for Rs. 810 recharge by Idea
11954,820,691.92,N.A,Talktime of Rs. 691.92 for Rs. 820 recharge by Idea
11955,830,700.39,N.A,Talktime of Rs. 700.39 for Rs. 830 recharge by Idea
11956,840,708.86,N.A,Talktime of Rs. 708.86 for Rs. 840 recharge by Idea
11957,860,725.81,N.A,Talktime of Rs. 725.81 for Rs. 860 recharge by Idea
11958,870,734.29,N.A,Talktime of Rs. 734.29 for Rs. 870 recharge by Idea
11959,880,742.76,N.A,Talktime of Rs. 742.76 for Rs. 880 recharge by Idea
11960,890,751.24,N.A,Talktime of Rs. 751.24 for Rs. 890 recharge by Idea
11961,900,759.71,N.A,Talktime of Rs. 759.71 for Rs. 900 recharge by Idea
11962,910,768.19,N.A,Talktime of Rs. 768.19 for Rs. 910 recharge by Idea
11963,920,776.66,N.A,Talktime of Rs. 776.66 for Rs. 920 recharge by Idea
11964,930,785.14,N.A,Talktime of Rs. 785.14 for Rs. 930 recharge by Idea
11965,940,793.61,N.A,Talktime of Rs. 793.61 for Rs. 940 recharge by Idea
11966,960,810.56,N.A,Talktime of Rs. 810.56 for Rs. 960 recharge by Idea
11967,970,819.03,N.A,Talktime of Rs. 819.03 for Rs. 970 recharge by Idea
11968,980,827.51,N.A,Talktime of Rs. 827.51 for Rs. 980 recharge by Idea
11969,990,835.98,N.A,Talktime of Rs. 835.98 for Rs. 990 recharge by Idea
11970,1100,929.2,N.A,Talktime of Rs. 929.2 for Rs. 1100 recharge by Idea
11971,1150,971.58,N.A,Talktime of Rs. 971.58 for Rs. 1150 recharge by Idea
11972,1500,1268.19,N.A,Talktime of Rs. 1268.19 for Rs. 1500 recharge by Idea
11973,1750,1480.05,N.A,Talktime of Rs. 1480.05 for Rs. 1750 recharge by Idea
11974,2250,1903.78,N.A,Talktime of Rs. 1903.78 for Rs. 2250 recharge by Idea
11975,2500,2115.64,N.A,Talktime of Rs. 2115.64 for Rs. 2500 recharge by Idea
11976,3000,2539.37,N.A,Talktime of Rs. 2539.37 for Rs. 3000 recharge by Idea
11977,3350,2835.98,N.A,Talktime of Rs. 2835.98 for Rs. 3350 recharge by Idea
11978,32,1,28 days,355 Local/Nat SMS -- Magic Talktime from Rs 1 to Rs 32
